,hl,hls,hlsh,date,ts,ds,icon,desc,temp,templow,baro,wind,wd,hum,Month,Year
29,uk,uk,uk,1623132000000.0,06.00,"मंगलवार 8 जून 2021, 06.00 — 12.00",1,Sunny.,39,35,1000,12,270,41,6,2021
30,uk,uk,uk,1623153600000.0,12.00,"मंगलवार 8 जून 2021, 12.00 — 18.00",2,Scattered clouds.,42,42,995,4,270,26,6,2021
31,uk,uk,uk,1623175200000.0,18.00,"मंगलवार 8 जून 2021, 18.00 — 00.00",14,Passing clouds.,38,36,996,1,230,34,6,2021
32,True,बुधवार 9 जून,9 जून,1623196800000.0,00.00,"बुधवार 9 जून 2021, 00.00 — 06.00",14,Haze.,36,34,996,3,270,40,6,2021
33,uk,uk,uk,1623218400000.0,06.00,"बुधवार 9 जून 2021, 06.00 — 12.00",1,Sunny.,40,35,997,3,270,42,6,2021
34,uk,uk,uk,1623240000000.0,12.00,"बुधवार 9 जून 2021, 12.00 — 18.00",2,Scattered clouds.,42,42,994,2,270,30,6,2021
35,uk,uk,uk,1623261600000.0,18.00,"बुधवार 9 जून 2021, 18.00 — 00.00",13,Clear.,38,34,994,0,0,47,6,2021
36,True,गुरुवार 10 जून,10 जून,1623283200000.0,00.00,"गुरुवार 10 जून 2021, 00.00 — 06.00",14,Passing clouds.,34,34,994,6,320,44,6,2021
37,uk,uk,uk,1623304800000.0,06.00,"गुरुवार 10 जून 2021, 06.00 — 12.00",6,Partly sunny.,39,35,997,9,270,39,6,2021
38,uk,uk,uk,1623326400000.0,12.00,"गुरुवार 10 जून 2021, 12.00 — 18.00",2,Passing clouds.,39,36,994,4,50,43,6,2021
39,uk,uk,uk,1623348000000.0,18.00,"गुरुवार 10 जून 2021, 18.00 — 00.00",13,Clear.,33,31,996,2,90,52,6,2021
40,True,शुक्रवार 11 जून,11 जून,1623369600000.0,00.00,"शुक्रवार 11 जून 2021, 00.00 — 06.00",13,Clear.,30,27,998,0,0,66,6,2021
41,uk,uk,uk,1623391200000.0,06.00,"शुक्रवार 11 जून 2021, 06.00 — 12.00",6,Partly sunny.,36,30,998,2,230,58,6,2021
42,uk,uk,uk,1623412800000.0,12.00,"शुक्रवार 11 जून 2021, 12.00 — 18.00",2,Scattered clouds.,40,39,993,5,50,37,6,2021
43,uk,uk,uk,1623434400000.0,18.00,"शुक्रवार 11 जून 2021, 18.00 — 00.00",13,Clear.,36,33,995,2,90,58,6,2021
